Sample.Id,Cancer.Study,Cancer,ACBD3,BZRAP1,CYP11A1,CYP17A1,DBI,AR,BCL2,ESR1,HSD3B2,NFKB1,NFKB2,NKAP,NPC1,NPC2,NR5A1,POMC,PGR,SCARB1,SLC25A4,SLC25A6,SOAT1,STAR,STARD3,TSPO,VDAC1,CYP2W1,FDXR,FDX1,TRERF1
TCGA-AB-2880-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,888.7987,1751.6234,0,0.8117,1596.5909,0,711.8506,9.7403,0,2172.0779,224.026,248.3766,863.888,1070.6169,10.5519,0,0,1379.8701,8.1169,8139.6104,883.9286,208.6039,746.7532,492.6948,2512.987,2.4351,100.6494,433.4416,978.0844
TCGA-AB-2881-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1074.4905,1589.5994,0,0.7027,1988.0534,490.513,1177.7934,2.1082,0,2573.4364,688.6859,266.3387,1057.6739,1468.728,0.7027,4.2164,0,1869.2902,17.5685,11485.5938,896.6971,161.6304,1039.3535,1248.0675,2349.9649,0.7027,177.7934,277.5826,1897.3999
TCGA-AB-2882-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,977.638,2606.5688,2.0964,2.2082,1013.9762,70.58,3576.5199,40.5311,0.6988,1548.5674,892.3829,190.0769,1086.9182,1242.4878,6.9881,41.9287,11.8798,1515.0245,51.7121,8679.9441,737.9455,43.3263,889.5877,457.0231,1358.4906,3.4941,134.1719,260.6569,2324.9476
TCGA-AB-2883-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2884-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,823.736,1199.4382,0,1.4045,934.691,3.5112,967.6966,12.6404,0,2284.4101,551.264,301.9663,836.4185,1933.9888,14.0449,60.3933,0,1056.882,25.2809,8208.5674,1333.5674,553.3708,878.5112,1548.4551,1567.4157,7.0225,163.6236,236.6573,1382.7247
TCGA-AB-2885-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1113.0358,2217.1885,1.7766,0,418.3877,378.4144,980.6795,147.4573,0.8883,2083.944,585.3875,253.1646,520.2398,758.6054,9.7713,0,0,679.547,9.7713,8267.3773,893.6265,55.0744,1105.0411,598.712,1049.0784,2.6649,82.6116,604.93,1837.8859
TCGA-AB-2886-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1145.674,11980.9621,0,0,776.4746,12.9186,776.4746,2.7197,0,1918.069,562.2981,263.811,905.4428,643.2092,104.7085,31.2766,0,1874.5538,10.1989,4974.3328,837.6679,1015.8083,1049.8045,915.1793,2084.6507,0.6799,131.9055,350.8414,2022.0976
TCGA-AB-2887-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,900.7494,1717.4191,0.7311,1.4623,547.6147,120.6361,2762.9318,20.4716,0,1734.2351,279.2908,275.6352,820.1572,823.981,3.6556,1.4623,2.1934,1210.7476,24.1272,9365.7467,656.5527,76.7684,1170.5356,473.0397,1991.592,10.2358,89.9287,355.3281,2055.9313
TCGA-AB-2888-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,988.4541,1506.7351,0,1.2829,1232.2001,62.2194,1039.7691,10.9044,0,2465.0417,926.8762,293.7781,1070.4041,2534.9583,3.8486,1.9243,0.6414,708.7877,28.8647,8554.8428,1859.5253,100.0641,804.3618,2438.1013,1602.3092,0,58.3708,383.5792,2325.8499
TCGA-AB-2889-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1149.0477,3373.755,0,0,1243.4038,427.0488,1635.5059,8.3872,0.6989,2371.4835,250.2184,265.595,818.2631,910.0122,4.1936,0.6989,0,1690.0227,8.3872,11679.1892,1092.434,213.8738,922.593,1529.9668,2225.4063,0,124.4103,323.6065,1904.5955
TCGA-AB-2890-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,841.1387,903.5813,0,0.9917,741.9651,112.9477,702.4793,33.0579,0,1486.685,546.3728,240.5877,1508.09,814.5087,20.202,2.7548,0,909.0909,37.6492,7730.0275,908.1726,94.5822,1082.6446,510.5601,1193.7557,0,95.5005,210.2847,2650.1377
TCGA-AB-2891-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,941.1765,3258.8235,0,0,1551.2605,8.4034,1266.3866,47.8992,0,3447.0588,683.1933,270.5882,856.3109,1260.5042,21.8487,28.5714,0,1514.2857,26.8908,11721.0084,1133.6134,158.8235,816.8067,1128.5714,2433.6134,5.8824,173.9496,497.479,229.4118
TCGA-AB-2892-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2893-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2894-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2895-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,878.8683,1259.9469,0,0,434.1291,0.8842,1713.5279,0,0,1347.4801,307.6923,247.5685,639.5668,586.2069,31.8302,0.8842,0.8842,1813.4394,25.641,6901.8568,625.9947,161.8037,743.5897,911.5827,1590.6278,3.5367,170.6454,206.0124,1610.9637
TCGA-AB-2896-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,802.5276,1635.0711,0.7899,0.7899,1868.8784,4.7393,1560.0316,2.3697,0.7899,1387.8357,225.9084,204.5814,666.8325,1176.9352,31.5956,75.0395,0,1692.733,7.8989,9040.2844,683.2543,304.8973,747.2354,1567.1406,2206.1611,2.3697,150.8689,215.6398,1181.6746
TCGA-AB-2897-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1028.1849,15160.0902,1.1274,5.637,1267.1928,226.6065,1205.186,1.1274,0,1322.4352,233.3709,693.3484,631.8038,1217.5874,7.8918,170.2368,0,952.6494,11.274,11165.7272,913.1905,2886.133,981.9617,1294.2503,1837.655,7.8918,113.867,791.4318,5342.7283
TCGA-AB-2898-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,761.1374,21779.1469,0.9479,1.8957,487.2038,163.0332,2141.2322,24.6445,0,1794.3128,712.7962,237.9147,863.6967,1844.5498,30.3318,0,1.8957,1392.4171,60.6635,6011.3744,495.7346,617.0616,1127.9621,1592.4171,1136.4929,9.4787,125.1185,279.6209,2671.09
TCGA-AB-2899-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,935.1251,8020.3892,0,0.9268,789.62,526.4133,1109.3605,137.164,0,1634.8471,441.1492,248.3781,1649.1566,1533.8276,17.6089,2.7804,5.5607,2181.6497,84.3373,8664.5042,1032.4374,108.4337,903.6145,1105.6534,1560.7044,1.8536,84.3373,261.3531,2760.8897
TCGA-AB-2900-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,746.1828,1018.8095,0,0.8852,778.9334,0.8852,323.0803,0.8852,0,1798.628,456.7382,270.8564,752.7418,2906.8378,7.9664,63.7309,0.8852,1127.6831,11.507,9523.3459,1255.1449,290.3297,1048.0195,2481.0799,1880.062,0.8852,250.4979,493.0294,1950.8741
TCGA-AB-2901-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,837.9182,3496.6543,0,0.7435,878.8104,231.2268,1028.2528,3.7175,0,1761.3383,843.1227,203.7175,739.9108,793.3086,15.6134,1.487,0,1269.8885,7.4349,6281.0409,602.2305,625.2788,687.7323,1142.0074,1805.948,3.7175,190.3346,410.4089,1701.8587
TCGA-AB-2903-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1498.0507,2055.5556,0,0,2183.2359,6.8226,2107.2125,0,1.9493,1020.4678,210.5263,335.2827,832.2612,631.5789,1.9493,0,0,836.2573,9.7466,5276.8031,765.1072,183.2359,616.9591,422.0273,2379.1423,2.924,64.3275,494.152,777.7778
TCGA-AB-2904-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,909.9804,7014.6771,6.8493,0,874.7554,0,5428.5714,15.6556,0,1782.7789,421.7221,247.5538,364.6575,1036.2035,26.4188,4.8924,1.9569,1346.3796,6.8493,5514.6771,517.6125,138.9432,740.7045,745.5969,1069.4716,4.8924,47.9452,761.2524,512.7202
TCGA-AB-2905-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2906-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2907-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2908-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,938.4735,3975.8567,0,0.7788,544.3925,2.3364,1334.891,109.8131,0,1429.1277,460.2804,204.8287,576.3785,2635.514,23.3645,88.0062,1.5576,1803.7383,48.2866,7830.2181,510.9034,133.9564,860.5919,2273.3645,1222.7414,11.6822,100.4673,254.6729,1109.0343
TCGA-AB-2909-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,682.28,3459.373,0,0,928.807,558.3503,1324.5827,9.9943,0,1643.0689,336.476,168.5711,736.5426,611.6534,0.6663,186.5609,0,2172.1025,5.3303,8676.4167,693.607,126.5949,1036.0796,690.9418,1773.6616,0.6663,201.8856,383.1162,1018.0897
TCGA-AB-2910-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,947.2174,7861.7326,0,1.1474,1375.7889,12.6219,1103.8439,2.2949,0,949.5123,681.5835,233.5055,886.1733,1447.5043,3.4423,345.3815,0,1498.5657,119.3345,8895.5823,1063.1096,274.2398,1223.1784,3181.2966,2037.292,1.1474,533.5628,286.8617,846.2421
TCGA-AB-2911-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1109.7993,1515.9386,0,0,1857.1429,0,2345.9268,8.2645,0,1491.1452,1550.1771,172.3731,917.0838,3645.8087,4.7226,50.7674,2.3613,1069.6576,35.4191,7024.7934,860.6848,233.7662,1008.2645,1580.8737,1363.6364,8.2645,79.1027,540.732,2122.7863
TCGA-AB-2912-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1401.4831,7774.3644,0,0,1327.3305,310.3814,1091.1017,29.661,0,727.7542,207.6271,260.5932,756.7903,1550.8475,0,1.0593,5.2966,769.0678,27.5424,6606.9915,2426.9068,301.9068,528.6017,614.4068,2702.3305,2.1186,93.2203,580.5085,2086.8644
TCGA-AB-2913-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1181.3722,15101.8572,0,0,629.7796,25.7053,2245.9996,78.1869,1.0711,1110.6827,131.7396,278.474,666.1419,1042.1353,69.6185,0,0,1668.7017,11.7816,6522.717,780.7981,239.916,656.5559,412.3557,2087.4837,0,131.7396,400.5741,462.6952
TCGA-AB-2914-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1308.9947,1258.2011,0,0,1467.7249,348.1481,3035.9788,6.3492,0,2323.8095,108.9947,149.2063,723.5026,1082.5397,7.4074,32.8042,0,1250.7937,6.3492,7260.3175,929.1005,282.5397,479.3651,499.4709,2953.4392,0,66.6667,313.2275,2201.0582
TCGA-AB-2915-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1392.9614,1257.7225,0,0.6147,710.6193,22.13,474.5659,21.5153,0.6147,2144.7672,1020.4395,220.0707,655.4664,909.7895,22.13,36.8834,0,1138.4663,30.7361,9088.6737,822.4988,80.5287,858.1528,1385.5848,1959.1209,0,126.6329,333.7944,2428.1543
TCGA-AB-2916-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1319.5876,1761.4138,0,0,947.2754,10.6038,1224.1532,20.0295,0,2438.8807,732.8424,241.5317,1304.1532,2521.3549,7.0692,5.891,1.1782,624.4477,12.9602,6627.3932,2346.9809,71.8704,673.9323,894.2563,1323.1222,1.1782,36.5243,516.053,2253.9028
TCGA-AB-2917-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1433.365,2212.5516,18.7982,1.8798,578.0455,18.7982,3472.9728,87.4118,0,1338.4339,336.4883,305.4712,792.3548,972.8084,960.5895,5.6395,0,624.1012,40.4162,2886.4681,1164.5503,287.6129,673.9165,199.2612,1996.3719,2.8197,105.2701,386.3036,1233.1638
TCGA-AB-2918-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,847.8664,3495.3618,0,0.6184,1710.5751,0.6184,902.2882,4.329,0,2043.29,366.7285,260.3587,589.1899,1253.556,45.1453,4.329,0,2776.7471,4.9474,9765.6153,727.8912,371.6759,950.5257,1309.833,2849.7217,1.2369,432.9004,274.5826,1170.068
TCGA-AB-2919-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,843.8685,1586.5992,0,0,888.7484,122.6296,2066.3717,2.5284,0,1465.2339,383.6915,223.1353,745.6384,772.4399,0,0,0,2076.4855,27.1808,6845.1327,476.6119,878.6346,1036.0303,646.0177,1551.201,5.0569,168.7737,222.5032,1550.5689
TCGA-AB-2920-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,483.6125,13854.3336,0,0.7283,538.2374,56.0816,2343.7728,26.22,0,1684.6322,1474.1442,117.9898,824.9672,1040.0583,13.11,8.74,0,3784.4137,24.7633,11400.5827,329.9345,195.9213,952.6584,3592.134,895.1202,5.8267,165.3314,170.4297,1731.2454
TCGA-AB-2921-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,948.7548,3141.2835,0,0.9579,1063.6973,0,1814.6552,38.7931,0,1739.4636,505.2682,257.1839,540.1437,1409.0038,17.7203,78.0651,0,1313.2184,20.1149,8784.9617,1192.0498,138.41,887.4521,1776.341,2621.6475,2.8736,407.567,328.0651,946.8391
TCGA-AB-2922-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2923-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2924-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1006.4267,5815.5527,0.6427,0,730.0771,1.2853,861.1825,20.5656,0,2568.1234,633.0334,248.072,938.9653,1856.0411,12.2108,30.2057,0,1030.8483,8.9974,9195.3728,1694.7301,428.0206,839.9743,1736.5039,1633.6761,0.6427,222.365,233.9332,3282.1337
TCGA-AB-2925-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,956.7463,1280.8263,0,0,1210.4584,0.6456,539.703,5.1646,0,1831.5042,449.9677,311.8141,738.3796,2254.3577,15.4939,10.3292,0,1190.4454,38.7347,14784.377,2298.9025,688.1859,1193.6733,3492.5759,1805.0355,0,690.7682,304.7127,2958.683
TCGA-AB-2926-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2927-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,740.4255,4008.5106,0.8511,2.5532,840,119.1489,1474.8936,105.5319,0,1915.7447,884.2553,260.4255,1117.0894,1984.6809,15.3191,38.2979,7.6596,893.617,99.5745,10863.8298,789.7872,68.0851,1548.0851,1050.2128,1721.7021,5.1064,135.3191,274.0426,2876.5957
TCGA-AB-2928-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,696.191,2335.422,0,1.2857,561.8384,226.921,2375.9207,23.7849,0,1885.437,410.772,199.2791,566.2997,890.3274,3.2142,53.9982,0,1814.0823,28.9276,7693.4574,467.9844,59.1409,903.827,1009.252,1810.2253,3.2142,171.6371,539.3391,1839.7957
TCGA-AB-2929-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1033.0753,315.9747,6.3336,1.5412,334.2716,0,1527.0936,178.0436,0.7037,2004.9261,560.8726,232.9346,952.2238,850.8093,4.9261,1.4075,0,1603.8001,8.4448,10251.2315,656.5799,38.7051,1062.6319,705.841,2232.9346,0.7037,125.9676,336.3828,1191.4145
TCGA-AB-2930-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,911.147,1515.3473,0,0.8885,1007.0005,0.5385,2564.3511,1.077,0,1376.9521,253.6349,218.0937,794.8034,997.3075,17.2321,87.776,0,1545.5035,7.539,8365.105,926.7636,124.9327,925.6866,883.6834,2227.7868,1.6155,128.1637,413.5703,1608.5083
TCGA-AB-2931-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,926.3277,1021.5523,1.1269,0.5635,1029.4408,2.2538,1488.6604,0.5635,0,1570.9255,462.0369,214.1147,804.5415,636.1459,1.6904,0,0,1119.5943,14.65,7635.4416,480.0676,203.4089,801.8031,1159.0365,2210.4522,1.6904,157.2052,287.9279,398.9294
TCGA-AB-2932-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,954.7038,2346.1092,0,0.5807,1458.1882,0,378.0488,6.9686,0,2206.7364,1604.5296,265.9698,883.0836,5136.4692,2.9036,1.1614,0,1025.5517,7.5494,11209.0592,1865.8537,536.5854,1441.3473,4524.971,1418.1185,0.5807,422.1835,203.252,2806.6202
TCGA-AB-2933-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1151.4959,2659.1879,1.0236,0,995.916,33.7772,2422.7474,110.5436,0,2397.1586,316.2775,265.0999,1879.1083,2161.7417,15.3533,0,0,872.0662,68.578,6440.1887,986.7041,61.4131,803.4883,763.5697,2244.6494,2.0471,142.2737,426.8212,1848.5348
TCGA-AB-2934-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,888.155,1960.871,0,0,1192.928,14.8497,892.3978,24.0424,0,1732.468,848.5558,236.1814,1093.7884,1595.992,4.2428,29.6995,0,1081.2015,50.2062,7110.1903,783.4998,26.8709,1344.9609,1507.6008,1527.4004,0,100.4124,397.407,1014.0242
TCGA-AB-2935-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1094.4625,2201.188,3.0657,2.2993,903.6214,240.6591,1126.6526,82.7745,0,1733.6655,1306.7637,278.9806,961.096,2040.2376,42.9201,30.6572,3.0657,1305.9973,144.0889,7360.7971,1030.8488,485.9168,811.6497,1836.3671,1325.1581,3.0657,78.9423,403.9088,2917.0339
TCGA-AB-2936-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,945.1176,4048.4676,0,0,400.5702,195.2958,2453.3143,44.9038,0,1104.0627,535.2815,205.2744,853.7562,601.5681,0.7128,2.1383,0,1636.4932,21.3828,6012.8297,539.5581,211.6892,852.459,401.283,1052.0314,2.1383,50.6058,229.5082,1830.3635
TCGA-AB-2937-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,738.9428,2804.7465,0,1.0787,4380.7983,7.5512,994.6063,0,0,1606.2567,674.2179,140.2373,688.1769,1483.2794,34.52,57.1737,0,1774.5415,11.8662,18672.0604,466.0194,195.2535,1480.0431,1664.5092,1761.5965,0,202.8047,715.2104,957.9288
TCGA-AB-2938-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,2267.1078,201.2885,62.685,4.179,438.7951,74.5255,531.4296,34.825,2.0895,1319.1712,582.2741,252.8295,516.3991,1078.1821,88.4555,67.5605,15.323,562.0756,96.8135,4312.032,518.1961,59.2025,825.3526,1078.1821,1167.3341,105.868,70.3465,292.53,628.2431
TCGA-AB-2939-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1198.1195,18480.8596,2.6864,0,1179.9866,0.6716,3224.3116,110.8126,0,1864.3385,288.7844,210.2082,618.6098,1702.4849,205.5071,0.6716,2.0148,2363.3311,8.7307,8149.0934,698.4553,392.2095,999.3284,831.4305,689.7246,0,402.2834,274.0094,3673.6064
TCGA-AB-2940-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1151.889,1609.0979,0.771,2.313,710.8712,1.542,1673.0918,9.2521,0,2025.4433,438.7047,265.9985,761.889,873.5544,13.8782,1.542,0.771,773.3231,23.9013,6845.798,893.6006,200.4626,907.4788,958.3655,2060.9098,10.7941,285.2737,300.6939,865.0732
TCGA-AB-2941-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1067.1313,84.8182,0.6575,0,514.8267,7.2326,1265.6979,5.9175,0.6575,1311.0658,838.3194,276.1523,1739.6936,987.5731,1.315,99.9408,0,443.8162,65.7505,16438.9506,465.5138,32.2178,1235.4527,453.0212,3382.8654,0.6575,257.0846,330.0677,486.554
TCGA-AB-2942-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1005.4496,2267.9382,0,0,2780.1998,284.287,1660.3088,0.9083,0,2087.1935,288.8283,266.1217,760.4087,1309.7184,3.6331,4.5413,0,1099.9092,2.7248,11567.6658,960.9446,204.3597,900.9991,1712.9882,2432.3342,1.8165,111.7166,306.9936,1489.555
TCGA-AB-2943-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1263.5276,2348.7619,2.0184,0.6728,450.1065,1.3456,2447.6642,69.9717,0.6728,1554.1793,738.067,203.1871,1039.7998,705.0995,18.1657,39.6955,3.364,822.8404,31.6218,3738.104,898.8673,75.3541,643.2015,736.0485,972.8759,4.0368,55.17,395.6093,783.8177
TCGA-AB-2944-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,923.0189,1073.9623,0,0.7547,560,1.5094,906.4151,83.7736,0.7547,1276.2264,447.5472,229.434,741.834,721.5094,9.8113,0.7547,0,1497.3585,12.0755,7849.0566,345.6604,40.7547,824.1509,868.6792,1937.3585,3.0189,103.3962,501.1321,1508.6792
TCGA-AB-2945-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2946-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,966.036,2546.6958,0,1.389,821.582,0.6945,1575.1039,4.8614,0,1516.0722,234.0432,300.0198,699.9628,2048.0518,10.4174,0,1.389,994.5101,25.0016,12552.217,919.5051,184.7344,930.617,1416.0656,2009.1603,2.0835,248.6275,295.1584,475.0313
TCGA-AB-2947-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2948-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,962.8954,3518.8564,0,0.6083,853.4063,47.4453,682.4818,84.5499,0,2754.8662,1358.2725,217.7616,965.8212,2830.9002,7.2993,1.2165,0,1006.691,37.7129,9142.3358,1425.1825,220.8029,963.5036,2333.3333,1364.9635,3.0414,202.5547,323.601,2004.8662
TCGA-AB-2949-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,872.4523,5458.2512,0,1.3149,693.6226,198.5536,1790.927,82.8402,0,1118.3432,406.3116,257.0677,983.9645,2068.3761,22.3537,0,0,1156.476,72.9783,10172.2551,710.7166,180.1446,967.1269,1301.1177,1992.1105,5.9172,128.8626,391.19,1477.3176
TCGA-AB-2950-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1383.1776,8754.6729,0,0,761.6822,81.7757,448.5981,7.7882,0.7788,1876.1682,559.9688,282.7103,1189.2056,629.2835,77.1028,105.1402,0,1200.9346,22.5857,4693.1464,1064.6417,495.3271,904.2056,1211.838,2521.8069,2.3364,165.8879,423.676,2700.9346
TCGA-AB-2952-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,706.0713,3299.8568,3.3118,0.6624,912.064,191.4208,1342.5953,24.5072,0,1865.8564,1777.7631,162.9395,788.2697,1616.1482,24.5072,147.7054,0,2083.1091,24.5072,11238.1914,510.014,118.5617,1587.0046,3584.6698,808.7365,2.6494,162.9395,190.7585,1331.9976
TCGA-AB-2954-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,978.6615,2406.4016,0,0.9699,1444.2289,335.5965,1213.3851,2.9098,0,2491.7556,490.7856,192.0466,865.3443,1610.0873,4.8497,2.9098,0,1665.3734,9.6993,13549.9515,1311.3482,265.7614,906.8865,2769.1562,2104.7527,2.9098,289.0398,326.8671,1772.066
TCGA-AB-2955-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1247.076,710.5263,0,0,1000,0,3105.2632,2.924,0,1517.5439,5.848,293.8596,505.5994,635.9649,21.9298,86.2573,0,713.4503,4.386,5654.9708,769.0058,87.7193,383.0409,29.2398,1915.2047,4.386,38.0117,166.6667,49.7076
TCGA-AB-2956-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,920.2806,1158.801,0,0.6378,1018.4949,0.6378,584.8214,1.2755,0,1785.0765,519.1327,195.7908,723.8138,1232.1429,0,44.6429,0,767.2194,10.2041,8129.4643,1545.9184,752.551,926.6582,2721.9388,2070.1531,1.9133,484.6939,225.7653,1559.3112
TCGA-AB-2957-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-AB-2959-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1140.3847,11327.7492,0,0,624.0046,649.0083,2576.465,67.4012,0,1050.1541,200.0294,223.9459,1222.5272,814.2499,4.3485,0,1.0871,1388.2472,33.7006,3443.9836,628.3531,66.3141,518.5544,133.7153,1807.874,0,53.2687,312.0023,1641.5452
TCGA-AB-2963-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1410.9465,3654.0671,0,0.6048,780.1633,0,1707.8923,4.2334,0,1935.8936,296.9459,319.9274,821.7841,1758.0889,10.2812,34.4723,0,1013.0027,18.7481,4902.9332,1607.4992,641.0644,583.6105,694.8896,2848.5032,0.6048,73.1781,387.6625,2183.8524
TCGA-AB-2964-03,"Acute Myeloid Leukemia (TCGA, Provisional)",AML,1139.6534,7358.8175,2.0387,1.0194,451.58,231.3965,1191.6412,6.1162,0,1884.8114,187.5637,358.8175,453.6086,706.422,12.2324,3.0581,0,1279.3068,24.4648,9492.3547,688.0734,1591.2334,438.3282,556.5749,2047.9103,4.0775,159.0214,389.3986,817.5331
